timestamp,cell_id,band,rsrp_dbm,sinr_db,cqi,prb_utilization_dl,throughput_dl_mbps,latency_ms,packet_loss_rate,rrc_setup_success_rate,handover_success_rate,call_drop_rate,active_users
2026-01-05 19:30:00,Cell_011,B7,-92.35,21.4,10.1,69.96,62.6,29.64,0.0063,98.23,96.64,0.0027,130
2026-01-05 19:45:00,Cell_011,B7,-87.5,15.17,12.5,70.64,59.4,29.49,0.005,97.62,96.73,0.0063,154
2026-01-05 20:00:00,Cell_011,B3,-96.32,10.68,10.7,72.49,57.79,34.17,0.0056,98.93,95.4,0.0092,114
2026-01-05 20:15:00,Cell_011,B20,-88.03,14.18,10.8,64.07,62.56,33.83,0.0081,99.34,97.33,0.0094,131
2026-01-05 20:30:00,Cell_011,B3,-89.86,13.35,11.3,70.03,59.68,33.65,0.0077,98.49,94.06,0.0094,126
2026-01-05 20:45:00,Cell_011,B3,-96.12,11.63,10.5,61.5,52.63,29.27,0.0071,99.72,97.82,0.0082,125
2026-01-05 21:00:00,Cell_011,n78,-92.66,15.31,11.6,60.72,55.74,35.42,0.0082,98.54,95.8,0.0054,110
2026-01-05 21:15:00,Cell_011,n78,-91.62,15.77,10.6,67.93,64.17,33.03,0.0036,98.35,97.41,0.0092,126
2026-01-05 21:30:00,Cell_011,B20,-87.61,14.41,12.6,75.62,73.8,33.83,0.0107,98.13,99.12,0.0075,149
2026-01-05 21:45:00,Cell_011,B20,-93.6,17.53,13.0,57.3,58.37,23.43,0.0056,98.01,96.78,0.0118,154
2026-01-05 22:00:00,Cell_011,n78,-89.22,17.4,10.5,49.43,74.76,18.61,0.0039,98.6,97.1,0.0046,77
2026-01-05 22:15:00,Cell_011,B7,-92.45,17.66,10.9,60.98,65.04,24.77,0.0053,98.85,96.22,0.0099,64
2026-01-05 22:30:00,Cell_011,B3,-91.55,16.66,12.9,54.86,64.7,26.4,0.0097,97.97,99.12,0.0068,82
2026-01-05 22:45:00,Cell_011,n78,-96.47,14.33,8.3,44.68,69.37,19.7,0.0075,98.37,96.36,0.0053,93
2026-01-05 23:00:00,Cell_011,n78,-95.5,15.38,10.9,38.88,69.11,26.32,0.0071,98.36,97.68,0.004,75
2026-01-05 23:15:00,Cell_011,B3,-93.26,19.49,11.2,45.8,87.44,22.85,0.0105,98.19,95.99,0.0057,85
2026-01-05 23:30:00,Cell_011,n78,-78.99,15.96,11.6,44.3,66.22,28.1,0.0026,97.81,96.75,0.0087,83
2026-01-05 23:45:00,Cell_011,B20,-89.92,15.08,12.8,35.32,79.36,23.2,0.0078,98.01,97.02,0.0058,74
2026-01-05 00:00:00,Cell_012,B3,-94.9,15.39,9.9,45.36,53.14,22.52,0.008,98.92,96.91,0.0065,76
2026-01-05 00:15:00,Cell_012,B20,-83.88,21.2,11.2,68.73,65.2,19.0,0.0046,98.37,99.31,0.0054,76
2026-01-05 00:30:00,Cell_012,B20,-86.3,17.99,10.3,32.99,60.71,30.88,0.0074,98.54,98.87,0.0099,87
2026-01-05 00:45:00,Cell_012,B7,-92.09,13.25,10.6,36.11,57.1,17.11,0.0082,97.56,98.95,0.0045,112
2026-01-05 01:00:00,Cell_012,n78,-99.83,18.85,13.0,40.75,68.68,20.38,0.0058,98.56,96.65,0.0024,80
2026-01-05 01:15:00,Cell_012,B20,-88.48,14.37,10.5,40.55,65.9,29.64,0.0037,98.93,97.05,0.0065,78
2026-01-05 01:30:00,Cell_012,n78,-92.03,13.44,11.5,51.66,93.73,25.11,0.0022,99.2,96.8,0.01,109
2026-01-05 01:45:00,Cell_012,n78,-94.53,17.17,10.2,48.02,78.76,28.45,0.0078,98.54,99.48,0.0053,65
2026-01-05 02:00:00,Cell_012,B3,-84.63,14.77,11.2,43.66,67.47,20.85,0.0069,98.44,97.44,0.0067,82
2026-01-05 02:15:00,Cell_012,B7,-99.29,10.36,15.0,59.83,85.4,21.3,0.006,98.01,95.69,0.0048,107
2026-01-05 02:30:00,Cell_012,B7,-96.85,14.06,12.0,43.43,72.8,25.61,0.0068,98.65,96.35,0.0049,72
2026-01-05 02:45:00,Cell_012,n78,-99.81,14.66,12.1,36.96,74.73,27.14,0.0023,98.34,98.65,0.0071,62
2026-01-05 03:00:00,Cell_012,B3,-95.74,17.07,10.0,47.58,66.62,24.01,0.0049,98.37,95.82,0.007,90
2026-01-05 03:15:00,Cell_012,n78,-100.08,17.98,10.8,49.29,79.65,25.31,0.0083,98.32,98.03,0.0062,95
2026-01-05 03:30:00,Cell_012,n78,-85.8,17.16,10.4,42.87,71.5,20.96,0.0039,97.22,95.45,0.01,79
2026-01-05 03:45:00,Cell_012,n78,-82.48,16.21,10.9,36.0,72.05,31.57,0.0091,98.66,95.85,0.0041,76
2026-01-05 04:00:00,Cell_012,B7,-83.84,15.59,10.6,60.39,62.21,24.21,0.0069,97.98,96.36,0.0046,108
2026-01-05 04:15:00,Cell_012,n78,-82.43,15.34,10.6,43.2,72.02,21.8,0.0058,98.75,96.59,0.0056,85
2026-01-05 04:30:00,Cell_012,n78,-94.21,17.29,8.5,60.59,73.36,26.44,0.0075,98.08,96.09,0.0039,85
2026-01-05 04:45:00,Cell_012,B7,-88.5,13.25,11.9,29.06,68.14,28.67,0.0057,98.0,96.34,0.0,74
2026-01-05 05:00:00,Cell_012,B7,-94.91,13.61,7.7,34.95,83.9,26.47,0.0034,98.12,96.97,0.0036,60
2026-01-05 05:15:00,Cell_012,B7,-92.8,16.72,11.8,55.0,56.46,24.23,0.0055,98.45,96.79,0.0047,46
2026-01-05 05:30:00,Cell_012,B20,-90.35,10.55,11.7,44.42,67.81,20.93,0.0071,98.02,95.9,0.0083,85
2026-01-05 05:45:00,Cell_012,B7,-92.74,17.08,10.1,44.25,75.06,17.83,0.0064,98.05,97.86,0.0071,94
2026-01-05 06:00:00,Cell_012,B20,-92.52,11.47,10.9,29.48,56.59,28.76,0.0067,98.29,96.09,0.0038,91
2026-01-05 06:15:00,Cell_012,B20,-93.72,19.64,10.7,48.47,58.11,22.56,0.0064,98.28,96.51,0.0067,109
2026-01-05 06:30:00,Cell_012,n78,-86.28,16.86,12.5,43.12,69.93,23.19,0.0071,98.98,97.13,0.0078,80
2026-01-05 06:45:00,Cell_012,B20,-87.57,18.05,11.9,49.07,79.13,20.42,0.0064,98.68,95.67,0.0069,71
2026-01-05 07:00:00,Cell_012,n78,-91.8,12.81,11.1,48.53,63.8,26.27,0.0045,99.87,96.89,0.0037,74
2026-01-05 07:15:00,Cell_012,B20,-86.26,13.77,9.1,54.83,67.84,26.61,0.0079,98.66,99.4,0.0026,77
2026-01-05 07:30:00,Cell_012,B20,-80.69,20.39,12.8,41.65,65.22,20.69,0.0044,99.4,96.76,0.0058,99
2026-01-05 07:45:00,Cell_012,B20,-100.32,15.16,9.5,45.64,66.14,21.45,0.0065,98.63,96.78,0.0067,76
2026-01-05 08:00:00,Cell_012,B3,-93.03,13.55,9.9,46.07,90.71,23.75,0.0037,99.05,96.53,0.0066,80
2026-01-05 08:15:00,Cell_012,B20,-85.6,13.23,13.0,39.61,69.07,29.6,0.0063,99.86,96.73,0.0065,115
2026-01-05 08:30:00,Cell_012,B20,-100.19,12.61,12.1,35.12,77.97,26.11,0.01,99.13,97.36,0.0087,96
2026-01-05 08:45:00,Cell_012,n78,-94.3,11.57,10.2,47.68,73.75,15.46,0.0056,98.52,97.55,0.0093,91
2026-01-05 09:00:00,Cell_012,B3,-101.09,17.06,9.8,54.93,85.97,17.82,0.0071,99.28,98.02,0.0018,76
2026-01-05 09:15:00,Cell_012,B3,-98.4,16.57,11.6,26.42,68.99,27.2,0.0063,98.59,96.64,0.0039,88
2026-01-05 09:30:00,Cell_012,n78,-88.92,17.09,11.1,56.76,68.25,18.22,0.007,98.58,97.5,0.0035,113
2026-01-05 09:45:00,Cell_012,B20,-88.45,14.14,9.7,56.62,60.98,33.05,0.0048,99.53,96.82,0.0092,78
2026-01-05 10:00:00,Cell_012,B20,-87.98,16.99,12.5,44.1,72.85,28.99,0.0046,98.84,96.78,0.0064,89
2026-01-05 10:15:00,Cell_012,n78,-95.94,14.22,11.2,47.18,87.73,28.04,0.0066,98.04,96.18,0.0099,74
2026-01-05 10:30:00,Cell_012,B3,-90.2,14.07,9.6,41.72,66.53,21.16,0.0087,98.49,96.48,0.0062,97
2026-01-05 10:45:00,Cell_012,B3,-93.72,17.71,9.2,57.37,71.91,23.81,0.0046,97.76,95.33,0.0045,96
2026-01-05 11:00:00,Cell_012,B20,-99.74,12.27,10.5,45.24,70.71,28.13,0.0085,99.7,95.38,0.0043,98
2026-01-05 11:15:00,Cell_012,B7,-94.27,17.58,11.3,60.63,82.43,28.24,0.0052,98.44,96.69,0.003,109
2026-01-05 11:30:00,Cell_012,B3,-93.73,18.91,10.1,33.29,82.07,18.89,0.0056,98.62,97.39,0.0077,96
2026-01-05 11:45:00,Cell_012,n78,-89.25,12.63,11.4,35.96,87.62,18.39,0.0053,97.71,96.27,0.006,81
2026-01-05 12:00:00,Cell_012,B20,-90.87,13.61,10.8,57.76,81.09,19.44,0.0046,98.78,97.35,0.0039,98
2026-01-05 12:15:00,Cell_012,B7,-96.45,18.91,11.7,38.94,66.71,21.81,0.0063,98.38,95.85,0.0032,96
2026-01-05 12:30:00,Cell_012,B20,-91.47,15.81,10.1,49.47,97.39,28.7,0.0054,98.19,94.14,0.0081,99
2026-01-05 12:45:00,Cell_012,B7,-94.72,10.7,9.4,51.56,71.11,26.77,0.0062,99.08,97.37,0.0077,59
2026-01-05 13:00:00,Cell_012,B3,-93.82,18.24,13.6,46.69,65.88,16.18,0.0077,98.17,99.96,0.0045,117
2026-01-05 13:15:00,Cell_012,B7,-88.26,11.92,11.3,54.17,69.75,27.35,0.0076,98.86,96.98,0.0037,87
2026-01-05 13:30:00,Cell_012,n78,-101.38,15.51,10.9,37.63,68.67,22.75,0.0099,98.63,98.04,0.0058,62
2026-01-05 13:45:00,Cell_012,B3,-88.64,13.03,10.5,39.58,72.73,28.26,0.0079,99.45,98.73,0.0019,71
2026-01-05 14:00:00,Cell_012,B20,-88.84,12.92,10.3,46.27,75.83,18.06,0.0035,98.5,98.2,0.0059,77
2026-01-05 14:15:00,Cell_012,B7,-102.74,17.86,10.0,38.82,54.85,18.24,0.0041,98.36,95.79,0.0064,85
2026-01-05 14:30:00,Cell_012,B3,-100.52,15.48,11.2,39.76,72.95,27.08,0.0062,99.33,94.82,0.0043,109
2026-01-05 14:45:00,Cell_012,B7,-87.44,16.62,12.7,32.67,79.96,28.26,0.0047,100.0,97.2,0.0016,93
2026-01-05 15:00:00,Cell_012,B3,-86.18,16.64,10.2,60.02,81.39,20.69,0.0057,98.81,96.64,0.0053,89
2026-01-05 15:15:00,Cell_012,n78,-97.33,8.3,11.3,32.09,62.07,16.91,0.0027,98.76,96.78,0.0055,70
2026-01-05 15:30:00,Cell_012,B3,-90.12,14.84,12.2,55.72,69.48,16.59,0.0045,98.44,96.22,0.0039,89
2026-01-05 15:45:00,Cell_012,B3,-79.85,13.54,11.0,37.5,84.43,27.5,0.0076,99.32,96.57,0.0054,112
2026-01-05 16:00:00,Cell_012,B7,-103.1,16.36,10.2,55.19,76.08,17.04,0.0065,98.63,97.36,0.0072,109
2026-01-05 16:15:00,Cell_012,B3,-89.93,15.07,12.6,65.94,81.15,24.82,0.0069,98.65,97.02,0.0103,78
2026-01-05 16:30:00,Cell_012,B7,-92.63,10.56,10.7,43.63,77.78,24.37,0.004,99.38,98.09,0.0092,91
2026-01-05 16:45:00,Cell_012,B20,-92.18,17.11,10.2,49.04,70.24,18.16,0.0063,98.24,96.76,0.0067,106
2026-01-05 17:00:00,Cell_012,n78,-93.68,12.7,9.8,61.24,58.04,34.34,0.0066,97.87,98.29,0.0079,117
2026-01-05 17:15:00,Cell_012,B3,-85.88,15.98,10.8,68.86,59.74,34.18,0.0064,98.3,94.97,0.0071,125
2026-01-05 17:30:00,Cell_012,n78,-89.59,13.96,12.4,67.64,61.64,31.45,0.0094,98.07,96.68,0.0035,140
2026-01-05 17:45:00,Cell_012,B20,-94.91,13.59,10.3,66.5,47.49,23.03,0.0069,97.23,97.85,0.0091,128
2026-01-05 18:00:00,Cell_012,B20,-92.12,19.8,10.4,47.08,59.2,38.83,0.0071,98.19,97.33,0.0079,129
2026-01-05 18:15:00,Cell_012,n78,-78.87,13.45,12.4,72.1,53.0,30.3,0.008,98.59,97.34,0.0027,139
2026-01-05 18:30:00,Cell_012,B3,-92.32,16.08,10.4,61.26,57.58,30.14,0.0104,99.05,96.03,0.0101,124
2026-01-05 18:45:00,Cell_012,B20,-91.85,17.69,8.2,64.1,54.27,32.82,0.0067,98.45,96.88,0.0081,134
2026-01-05 19:00:00,Cell_012,B3,-91.26,20.51,11.2,61.88,40.91,26.26,0.0051,98.43,96.44,0.0067,122
2026-01-05 19:15:00,Cell_012,B20,-96.57,16.84,12.9,57.14,62.44,24.38,0.0031,98.15,98.13,0.0044,119
2026-01-05 19:30:00,Cell_012,B7,-91.81,12.64,13.8,63.88,61.14,30.39,0.0069,99.24,98.66,0.0045,145
2026-01-05 19:45:00,Cell_012,B20,-89.25,17.92,10.9,64.5,69.36,35.82,0.0091,98.62,96.89,0.0011,107
2026-01-05 20:00:00,Cell_012,B7,-97.51,17.44,9.2,61.99,55.38,36.82,0.0048,98.77,97.2,0.0078,142
2026-01-05 20:15:00,Cell_012,n78,-92.17,9.91,10.7,65.84,62.86,29.05,0.0083,98.51,96.08,0.0051,157
2026-01-05 20:30:00,Cell_012,B20,-86.76,11.88,10.0,60.55,61.84,31.3,0.005,98.28,96.21,0.0056,146
2026-01-05 20:45:00,Cell_012,B3,-99.57,16.04,12.9,64.53,54.71,35.7,0.004,98.49,95.96,0.0023,128
2026-01-05 21:00:00,Cell_012,n78,-92.06,18.35,13.6,66.75,70.19,33.6,0.0052,97.35,98.63,0.0039,149
2026-01-05 21:15:00,Cell_012,B7,-89.32,12.07,11.4,83.06,75.36,29.95,0.0046,98.56,96.83,0.0084,140
2026-01-05 21:30:00,Cell_012,B7,-89.71,14.46,11.1,67.99,71.99,35.91,0.0045,98.46,96.55,0.0026,128
2026-01-05 21:45:00,Cell_012,B20,-82.78,9.86,11.0,65.55,62.88,28.15,0.0031,97.67,98.33,0.004,123
2026-01-05 22:00:00,Cell_012,n78,-95.67,16.03,12.5,56.13,58.68,21.15,0.0066,99.66,96.24,0.005,94
2026-01-05 22:15:00,Cell_012,B20,-88.9,17.04,9.8,43.74,74.16,29.05,0.0055,98.49,95.97,0.0097,90
2026-01-05 22:30:00,Cell_012,B20,-91.85,15.26,8.9,30.79,84.52,24.31,0.0064,97.75,96.1,0.0081,112
2026-01-05 22:45:00,Cell_012,n78,-95.11,17.01,11.3,47.04,90.52,22.19,0.0085,98.73,96.98,0.0087,92
2026-01-05 23:00:00,Cell_012,B7,-85.1,18.75,12.7,16.9,76.4,24.85,0.0059,98.87,97.26,0.0074,84
2026-01-05 23:15:00,Cell_012,n78,-84.51,17.34,11.8,51.95,83.57,28.09,0.0058,99.09,97.17,0.0098,103
2026-01-05 23:30:00,Cell_012,n78,-80.35,8.69,11.9,42.43,90.82,25.01,0.0044,98.34,96.29,0.0054,83
2026-01-05 23:45:00,Cell_012,B3,-95.76,15.81,11.5,40.03,55.42,25.24,0.0071,98.94,97.55,0.0091,102
